virus_taxid,h2h_prob,zoo_prob,h2h_pseudo,zoo_pseudo,is_labelled,umap_x,umap_y,umap_z
12885,1.0,0.002,1,0,False,6.295992,11.248155,5.6974034
12888,0.9993,0.0453,1,0,False,7.0302725,11.915975,5.927351
12889,0.8344,0.0813,0,0,False,7.7461214,5.278917,4.7192287
12890,0.7559,0.3343,0,0,False,6.881124,14.131891,6.426585
12892,0.7576,0.326,0,0,False,6.709374,14.130845,6.445138
12893,0.4556,0.7715,0,0,False,6.625679,13.516502,6.353514
12894,0.5255,0.7239,0,0,False,6.603475,13.562454,6.438837
12895,0.6919,0.6748,0,0,False,6.6053853,14.129267,6.5254
12896,0.8315,0.201,0,0,False,1.7640581,-3.6875203,5.418417
12897,0.6536,0.5454,0,0,False,6.782106,13.7980385,6.3913484
12898,0.8319,0.0854,0,0,False,7.265452,5.0233345,4.5501747
12899,0.8479,0.1502,0,0,False,2.5344245,-2.9842145,5.455533
12901,0.7579,0.3396,0,0,False,6.8183484,14.128245,6.4177914
12904,0.8019,0.2084,0,0,False,6.9778605,14.371645,6.461182
12906,0.0003,0.9997,0,1,False,8.179051,6.0182543,4.704346
12907,0.8395,0.0778,0,0,False,3.4516268,-1.7240804,5.75609
28274,0.2061,0.6739,0,0,False,7.9479995,10.289841,6.1622334
28275,0.9802,0.0089,1,0,True,3.673794,-2.0252728,5.8399
28276,0.9769,0.0229,1,0,True,3.1936102,-2.4639122,5.724306
28278,0.9787,0.0134,1,0,True,3.4359355,-2.1288981,5.8056974
28280,0.9263,0.0891,1,0,True,7.8941455,19.622503,7.490548
28282,0.9616,0.988,1,1,True,6.5148234,7.909349,5.9028554
28284,0.9722,0.8457,1,0,True,1.947674,-3.6040843,5.497037
28285,0.9684,0.9399,1,1,True,7.892656,19.844679,7.773647
28288,0.2572,0.7199,0,0,False,6.999201,3.6843665,2.1630208
28289,1.0,0.2916,1,0,False,5.7474394,10.8683195,5.136571
28292,0.3049,0.4739,0,0,False,6.88269,10.511097,6.96133
28295,0.6624,0.6375,0,0,False,7.4342685,19.823637,7.1900716
28300,0.9997,0.0194,1,0,False,7.167053,12.57011,6.094016
28321,0.266,0.9632,0,1,False,4.2112565,1.2495973,2.2960904
28332,0.9767,0.0702,1,0,True,8.165442,8.484551,5.0324645
28344,0.6581,0.7436,0,0,False,7.6072354,19.284079,7.149084
28347,0.9955,0.0867,1,0,False,4.54061,1.3939424,2.3833964
28350,0.0023,0.9986,0,1,False,11.089518,19.247742,6.5795884
28354,0.2319,0.7198,0,0,False,8.256889,9.566775,5.619777
28871,0.1951,0.7762,0,0,False,8.514154,15.672592,6.764092
28873,0.0339,0.9674,0,1,True,5.5218587,8.4058695,5.553452
28874,0.8319,0.1721,0,0,False,8.195966,14.840954,6.6768794
28875,0.992,0.9276,1,1,True,7.9202127,16.36119,6.711553
28876,0.9891,0.999,1,1,True,2.9045012,0.3325492,3.0299013
28882,0.3434,0.876,0,0,False,7.4492183,3.4682994,2.3196943
29250,0.7827,0.231,0,0,False,5.849075,6.9805923,5.326674
29255,0.1442,0.7338,0,0,False,8.299635,9.698988,5.645827
29256,0.9495,0.0519,1,0,False,6.615545,3.1846354,1.7858838
29271,0.4344,0.5657,0,0,False,5.754846,4.1042066,2.070445
29272,0.9502,0.0498,1,0,False,6.256594,2.947619,1.653615
31503,0.9402,0.8543,1,0,False,6.453501,2.4438553,2.0387807
31504,0.8537,0.0674,0,0,False,3.2756486,-1.9903919,5.627949
31507,0.9948,0.0053,1,0,False,5.9122667,3.048768,2.0246592
31533,0.3017,0.6835,0,0,False,1.4597383,0.26854116,3.2661273
31544,0.9842,0.0201,1,0,True,2.384874,-2.7794125,5.48618
31545,0.9932,0.003,1,0,True,7.57673,3.772184,3.2205992
31547,0.9765,0.0311,1,0,True,1.6813992,-3.9074173,5.423808
31548,0.9724,0.036,1,0,True,1.9734591,-3.2789762,5.369004
31552,0.9639,0.9546,1,1,True,7.2753234,19.482866,6.9097857
31559,0.689,0.3071,0,0,False,5.29611,5.372494,2.6256962
31598,0.9491,0.051,1,0,False,6.159063,2.9450223,1.1927322
31612,0.9017,0.1011,1,0,False,4.925281,3.2042282,1.935919
31631,0.9274,0.9138,1,1,True,7.8013883,19.674389,7.408209
31656,0.2496,0.812,0,0,False,7.239304,9.375506,6.259127
31658,0.1043,0.9074,0,1,False,7.0249214,7.2493362,4.991003
31699,0.0898,0.9436,0,1,True,7.768928,19.514105,7.3393025
31704,0.9999,1.0,1,1,True,7.9446664,15.434649,6.861241
31708,0.9987,0.8077,1,0,True,5.4829626,16.045542,7.833655
31711,0.1235,0.8952,0,0,False,6.882918,3.5551314,1.8678651
31713,0.9694,0.5018,1,0,False,4.355124,0.91975874,2.6474895
31722,0.9593,0.0408,1,0,False,6.5521355,3.2169888,1.3063719
31732,0.1789,0.8786,0,0,False,6.5243335,8.851374,6.6243052
31741,0.9059,0.803,1,0,False,5.3450375,6.4605594,4.1670575
31742,0.097,0.4779,0,0,False,5.7665687,8.887366,7.0026784
31743,0.7287,0.389,0,0,False,6.9610415,11.018384,6.917746
31744,0.6002,0.768,0,0,False,7.379545,3.5570102,2.127749
31749,0.4817,0.5162,0,0,False,5.426696,4.7252865,1.7949698
31754,0.2072,0.9928,0,1,False,3.5258486,0.66813445,2.3337662
31757,0.8442,0.1617,0,0,False,9.674051,4.6615157,3.2272525
31770,0.0312,0.9472,0,1,False,6.887259,4.5079355,2.4064138
32603,0.9559,0.9734,1,1,True,8.332027,13.652514,6.431636
32604,0.9738,0.0269,1,0,True,8.075468,13.335581,6.5566983
32605,0.1273,0.8728,0,0,True,2.369689,-1.5637766,4.2400613
32608,0.9951,0.005,1,0,True,5.7740455,4.2007995,1.808235
32612,0.0451,0.9431,0,1,False,6.2902193,5.974729,4.150459
32619,0.7807,0.3434,0,0,False,6.932571,10.697154,6.778012
32620,0.6638,0.3361,0,0,False,5.4532766,2.4571238,1.670189
32624,0.3245,0.7626,0,0,False,7.144227,9.503139,6.428626
32625,0.4109,0.5908,0,0,False,6.004089,3.4056888,1.4517766
32630,0.6719,0.3304,0,0,False,7.5381336,4.9445415,3.2510223
33706,0.8023,0.7784,0,0,False,9.792121,4.6345215,4.042444
33708,0.2331,0.654,0,0,False,7.992007,9.89016,6.332733
33727,0.7838,0.2184,0,0,False,5.6329074,2.1836786,1.0583996
33743,0.0635,0.9495,0,1,True,8.895289,17.545074,7.0893207
33745,0.9671,0.0454,1,0,True,8.2697115,17.924881,7.16937
33746,0.946,0.0684,1,0,True,8.216266,17.58499,7.079631
33748,0.083,0.745,0,0,False,8.449053,10.120679,5.7480903
33756,0.0921,0.8154,0,0,False,7.9165797,10.369729,6.416417
33757,1.0,0.0913,1,0,True,6.3354135,16.74617,7.748942
33758,0.9973,0.2258,1,0,False,7.0812078,15.735139,7.2645473
33760,0.3687,0.6316,0,0,False,5.859383,2.5697234,1.2291608
33761,0.7846,0.2151,0,0,False,6.4636674,3.997383,1.7603029
33763,0.4355,0.6768,0,0,False,6.298271,8.700842,6.109415
33765,0.8844,0.2945,0,0,False,6.8215127,11.172465,7.0276937
33771,0.9868,0.3251,1,0,False,6.5760136,13.188484,6.736508
35241,0.7373,0.2611,0,0,False,4.548024,2.444829,2.05464
35243,0.3983,0.7359,0,0,False,8.228855,11.8974085,6.3122497
35244,0.3156,0.9967,0,1,False,9.782763,5.6211405,4.5391893
35246,0.0219,0.5162,0,0,False,7.6870723,5.8280683,4.039761
35250,0.5038,0.4781,0,0,False,8.291116,12.775098,6.2318444
35252,0.4095,0.7021,0,0,False,6.1597958,8.277795,6.1745796
35254,1.0,0.2928,1,0,False,5.735231,11.21749,5.291556
35258,0.4034,0.589,0,0,False,5.6714606,8.098544,6.4092007
35265,0.9665,0.7845,1,0,False,8.834104,14.465426,6.744363
35269,0.0595,0.8472,0,0,False,6.328656,3.5297627,1.9214842
35280,0.0429,0.6947,0,0,False,6.862764,3.7527583,2.1883202
35281,0.9462,0.0673,1,0,False,5.1686277,2.2452428,1.71441
35286,0.3969,0.5336,0,0,False,7.6588817,9.915001,5.998958
35287,0.8631,0.1365,0,0,False,6.4873276,2.990812,1.3846242
35288,0.2048,0.7901,0,0,False,6.6856775,3.8012228,2.19007
35289,0.9476,0.0561,1,0,False,5.785047,2.046151,1.7120299
35291,0.0358,0.336,0,0,False,7.0533333,5.2836814,2.4909942
35293,1.0,0.0,1,0,True,5.560311,10.700752,5.9331536
35294,0.9874,0.0236,1,0,True,6.081098,13.693239,6.713094
35295,0.9732,0.0364,1,0,True,1.7500134,-3.4715035,5.311557
35300,0.9995,0.0159,1,0,True,4.4987016,5.6733437,4.6160254
35308,0.9584,0.4133,1,0,False,3.9972572,1.406665,2.9471023
35316,0.4583,0.3111,0,0,False,4.7047367,8.487513,6.304702
35320,0.0422,0.6959,0,0,False,3.5485775,1.2356126,2.9848664
35344,0.451,0.8219,0,0,False,5.1098604,7.1272316,4.689369
35345,0.9762,0.0302,1,0,False,4.841752,1.7287381,1.7322387
35593,0.9841,0.2677,1,0,False,4.0465574,1.3515352,2.3943095
35612,0.0,1.0,0,1,True,6.877479,6.7071147,4.035314
35740,0.9934,0.0066,1,0,True,5.406512,3.8689747,2.584413
35741,0.9726,0.0366,1,0,True,1.9690416,-3.1559541,5.383559
36339,0.3038,0.6791,0,0,False,1.253768,0.19810447,3.3246806
36355,1.0,0.6153,1,0,False,6.884994,12.457068,6.4212255
36362,0.9766,0.6324,1,0,False,4.381392,1.8862003,2.7090552
36363,0.4929,0.5075,0,0,False,4.98025,3.0157907,1.9139842
36370,0.1418,0.9232,0,1,False,6.8657947,9.303685,6.284962
36403,0.141,0.8628,0,0,False,5.9286656,3.4126534,1.4418529
36427,0.0119,0.9781,0,1,True,3.2515445,0.714788,2.9099038
36453,0.9452,0.1466,1,0,False,2.6902776,-2.031131,5.356269
37105,0.8225,0.1774,0,0,False,6.1106005,3.8395112,1.4303046
37108,0.2885,0.6783,0,0,False,7.3686724,10.80164,6.067088
37111,0.9908,0.0147,1,0,True,2.330318,-1.9942843,4.9893866
37112,0.9876,0.0158,1,0,True,2.0480855,-2.2252526,5.0380855
37114,0.9991,0.0042,1,0,True,2.2125027,-1.8425194,4.8582206
37115,0.9573,0.058,1,0,True,8.637471,16.599852,6.906964
37116,0.9988,0.0013,1,0,True,4.5724635,5.2369547,2.900077
37119,0.8569,0.1431,0,0,True,2.2616088,-1.5296947,4.2011824
37120,0.958,0.0591,1,0,True,8.625066,17.90459,7.1770964
37121,0.9742,0.0134,1,0,True,5.7640715,9.416118,6.247089
37124,0.942,0.946,1,1,True,7.706087,19.663244,7.3631916
37127,0.4991,0.5068,0,0,False,5.9420505,2.6448648,2.0202131
37130,0.9997,0.0015,1,0,True,5.2252574,7.087557,4.179136
37131,0.2743,0.7332,0,0,False,7.9860916,10.388738,6.631863
37138,0.5669,0.4338,0,0,False,5.4349265,1.9936395,1.7189407
37140,0.764,0.2336,0,0,False,6.591118,3.1451864,1.5563909
37296,1.0,0.9866,1,1,True,4.267282,1.4238687,3.1732466
37300,0.0726,0.874,0,0,False,7.2991223,2.853663,3.4836464
37325,0.7178,0.5396,0,0,False,8.80561,17.184305,6.7765455
37665,0.6766,0.3231,0,0,False,6.252976,2.9828405,1.8384784
37733,0.6188,0.3809,0,0,False,6.359629,3.336145,1.3666718
37741,0.4556,0.696,0,0,False,6.3769956,8.375206,5.6050153
37954,0.9918,0.0151,1,0,True,2.0814357,-2.443902,5.1290035
37955,0.996,0.0042,1,0,True,1.8339517,-3.6143022,5.3948436
37956,0.9733,0.0349,1,0,True,1.7610297,-3.2939596,5.1626525
37957,0.9985,0.0052,1,0,True,4.7313056,1.6068432,1.8187045
37958,0.9781,0.025,1,0,True,1.7644325,-2.9545877,5.091377
37959,0.9739,0.0355,1,0,True,1.7693411,-3.3972073,5.2804794
38012,0.5297,0.4702,0,0,False,6.057803,3.2625651,2.082323
38018,0.0,1.0,0,1,False,8.189906,2.6457853,3.9134953
38062,0.3564,0.5238,0,0,False,4.909722,8.251696,6.468394
38143,0.1611,0.8388,0,0,False,7.2096505,9.576072,5.693055
38170,1.0,0.0003,1,0,False,7.5226083,3.8000884,4.4766097
38251,0.7437,0.588,0,0,False,7.8610225,19.55413,7.2447476
38416,0.6116,0.376,0,0,False,7.704253,11.257723,5.887323
38420,0.4447,0.7453,0,0,False,8.025645,9.760705,5.9746614
38432,0.5257,0.5474,0,0,False,6.579025,9.662144,6.1421056
38525,0.204,0.8633,0,0,False,6.6812115,9.369849,6.1901193
38766,0.1423,0.8579,0,0,True,8.560146,15.421238,6.681312
38767,0.0659,0.9491,0,1,True,9.089886,18.03347,6.9642906
38804,0.0173,0.9827,0,1,True,6.342661,2.7925274,1.5250503
38837,0.4168,0.5875,0,0,False,8.049784,12.158331,6.8021584
38950,0.9814,0.0211,1,0,True,2.7845004,-2.298479,5.3505826
39046,0.517,0.5819,0,0,False,6.3073635,7.689513,5.7919188
39054,0.9391,0.9072,1,1,True,6.4151883,13.990982,6.504034
39085,0.9868,0.019,1,0,True,2.5746691,-2.0608537,5.2598047
39103,0.0654,0.9945,0,1,False,5.0143714,1.3565034,2.6470451
39116,0.2594,0.7406,0,0,False,5.9188933,3.7141647,1.362123
39420,0.0115,0.63,0,0,False,7.158473,4.6605353,2.9671843
39457,1.0,0.0005,1,0,True,2.7366276,-1.0740664,4.5799503
39637,0.0166,0.8126,0,0,False,7.702054,4.195413,3.443218
39640,0.1103,0.8108,0,0,False,5.1111236,0.5521587,2.6240752
39641,0.9792,0.0104,1,0,True,3.4229002,-1.9530665,5.6924844
39681,0.9731,0.1573,1,0,False,5.379423,1.9937987,2.811564
39720,0.3787,0.3665,0,0,False,5.2731752,6.830785,5.808587
39767,0.9946,0.011,1,0,True,5.486467,15.5114155,7.508686
39804,0.0459,0.8688,0,0,False,7.1209683,3.539343,2.2349317
39838,0.4954,0.512,0,0,False,4.075704,0.99817395,1.4768066
39944,0.8971,0.0408,0,0,False,3.919305,-2.0293417,5.844123
40004,0.3668,0.6782,0,0,False,8.516842,13.504419,6.6596484
40050,0.2427,0.7839,0,0,False,7.6374464,15.285303,6.610161
40052,0.0,1.0,0,1,True,4.8776345,1.0705507,2.7134504
40053,0.0007,0.9891,0,1,True,6.9646664,4.625327,2.5907037
40057,0.0098,0.9902,0,1,True,5.647868,2.8185008,2.1443515
40058,0.0,1.0,0,1,True,5.9915056,1.4771886,2.9931316
40059,0.0554,0.949,0,1,True,4.666475,1.0677485,2.0538023
40064,0.1648,0.8447,0,0,True,1.8868725,-3.4489472,5.532083
40270,0.3687,0.8178,0,0,False,6.623686,8.55678,6.0286717
40271,0.9467,0.0904,1,0,True,7.8222003,19.160616,7.237001
40278,0.8492,0.196,0,0,False,1.7234261,-3.661592,5.3660827
40279,0.4069,0.7307,0,0,False,7.4005423,9.212958,6.2544994
40280,0.9875,0.0257,1,0,True,6.0812516,13.840842,6.723981
40281,0.0538,0.8865,0,0,False,7.391315,3.065055,3.037632
40521,0.5458,0.455,0,0,False,5.4838176,3.241778,1.291807
40522,0.7219,0.2802,0,0,False,5.4306226,1.9426504,1.4935962
40537,0.9834,0.0213,1,0,False,5.759759,2.5594518,1.6422398
40538,0.9987,0.005,1,0,True,4.341952,1.4444621,2.3398478
40539,0.9953,0.0149,1,0,True,4.591461,1.240338,1.7987599
40640,0.8782,0.1213,0,0,False,6.059609,3.394545,0.9337748
40666,0.2837,0.7146,0,0,False,6.208241,3.08723,1.5923415
40979,0.0222,0.9185,0,1,False,6.8212986,3.866824,2.447491
41459,0.7192,0.3163,0,0,False,5.6550164,3.2059166,1.6874621
41460,0.2597,0.7399,0,0,False,5.6396728,3.5754604,1.4789011
41678,0.9899,0.0102,1,0,False,4.46168,1.8115916,1.2080075
41763,0.3352,0.6653,0,0,False,6.0401525,3.399002,1.6306
41764,0.5826,0.6542,0,0,False,6.525487,4.8899903,2.4445963
41846,0.9989,0.9032,1,1,True,5.7217164,13.020111,6.6321917
41856,0.9728,0.8524,1,0,True,1.9586449,-3.3122103,5.4101048
42004,0.1899,0.235,0,0,False,5.4860787,9.312095,6.678839
42182,0.9464,0.0663,1,0,True,8.612726,17.375238,7.1384487
42478,0.8483,0.1527,0,0,False,5.5588503,2.7895148,1.3216412
42567,0.1116,0.9203,0,1,True,6.3076777,13.244745,6.435274
42631,0.2588,0.847,0,0,False,6.6828237,8.821197,6.3806095
42769,1.0,0.0,1,0,True,5.9124904,12.477599,6.500528
42770,0.9674,0.0315,1,0,True,5.9572825,8.269044,5.76153
42771,1.0,0.0909,1,0,True,6.2773533,16.576633,7.663794
42772,0.9991,0.9814,1,1,True,5.463528,7.0661306,4.1011176
42773,0.9999,0.0307,1,0,True,6.290459,15.705197,7.4010024
42774,0.9971,0.0038,1,0,True,2.2020504,-2.667175,5.325813
42775,1.0,0.0001,1,0,True,6.296683,11.250726,6.1985264
42776,0.9759,0.0285,1,0,True,2.0399313,-2.859565,5.277077
42778,0.9946,0.0172,1,0,True,2.8540606,-1.9222964,5.5459714
42779,0.9732,0.0367,1,0,True,1.9208509,-3.1817234,5.3125534
42782,0.9644,0.9757,1,1,True,8.333511,13.065174,6.6744742
42783,0.9999,0.0293,1,0,True,5.6958036,12.633363,6.6326995
42784,0.9397,0.1067,1,0,True,6.1924567,13.85145,6.6122074
42785,0.9959,0.0177,1,0,True,5.8375382,13.566711,6.7997527
42786,0.9977,0.0159,1,0,True,5.821817,13.365829,6.727163
42787,1.0,0.0904,1,0,True,6.408226,16.79339,7.681302
42788,0.9866,0.0551,1,0,True,6.5886054,14.664496,6.9899178
42789,0.9628,0.9222,1,1,True,7.9891205,18.963394,7.4176764
42882,0.261,0.7355,0,0,False,7.2678227,10.372506,7.0358534
43130,0.1902,0.8116,0,0,False,6.0129995,3.6885717,1.3329558
43240,0.4504,0.5503,0,0,False,5.7237196,4.5839434,1.4191421
43358,0.9976,0.0089,1,0,True,2.2236059,-1.9626793,4.90254
43685,0.6718,0.3221,0,0,False,4.907551,3.187624,2.0269444
43761,0.1703,0.8805,0,0,False,7.456151,2.8445215,3.1454203
43764,0.8314,0.1944,0,0,False,7.0036983,2.7300878,2.2979376
44024,0.0049,0.9941,0,1,True,6.9309473,9.2019615,5.9877577
44025,0.0052,0.9949,0,1,True,5.909393,4.109544,1.6846321
44026,0.0309,0.9695,0,1,True,7.491198,10.703738,6.8530817
44028,0.9663,0.0379,1,0,True,5.8277674,8.897708,6.3634534
44088,0.3272,0.673,0,0,False,4.695468,4.4940314,1.6932358
44128,0.9999,0.0282,1,0,True,5.604325,13.244293,6.714689
44129,1.0,0.0114,1,0,True,4.0844707,9.672199,5.661618
44130,0.9884,0.0197,1,0,True,5.5315294,15.291513,7.65057
44131,0.9991,0.0124,1,0,True,5.443983,15.975207,7.8017883
44132,0.999,0.0051,1,0,True,2.1893873,-1.7240916,4.7063246
44133,0.9734,0.0367,1,0,True,1.7902483,-3.3589551,5.285966
44134,1.0,0.0,1,0,True,5.31674,14.509668,7.2464404
44135,1.0,0.0099,1,0,True,3.9042358,9.681739,5.5238657
44136,0.9966,0.0105,1,0,True,5.5909142,15.77508,7.728824
44137,1.0,0.0027,1,0,True,5.5845146,13.091955,6.882877
44158,0.0391,0.9716,0,1,True,8.707299,13.8221,6.542023
44560,0.0018,0.999,0,1,False,11.592169,19.900623,6.6209593
44755,0.3581,0.3352,0,0,False,7.5986705,12.270112,7.243981
45101,1.0,0.0001,1,0,True,5.738373,10.861347,6.1212916
45103,0.9101,0.1889,1,0,False,5.0986958,1.4239558,2.3835084
45224,0.6724,0.3218,0,0,False,6.037382,2.4971993,1.6200507
45237,0.8139,0.4792,0,0,False,8.0510435,3.2445955,2.861256
45240,0.995,0.005,1,0,True,5.8157954,4.560862,2.009466
45370,0.5959,0.493,0,0,False,7.759819,12.394613,6.100153
45455,0.065,0.9483,0,1,False,7.931308,8.960118,5.3712893
45617,0.9725,0.0268,1,0,True,5.933635,7.126774,5.8039417
45659,0.9674,0.0486,1,0,True,7.848247,19.874052,7.478839
45661,0.1746,0.8267,0,0,False,5.774366,4.0424943,1.4737009
45764,0.1142,0.9992,0,1,False,10.004759,5.738128,4.663257
45999,0.9859,0.0205,1,0,True,2.4813328,-2.3951442,5.4058228
46014,0.4444,0.5671,0,0,False,4.253721,5.3874245,2.931339
46015,0.713,0.2852,0,0,False,5.531521,2.3096304,1.240593
46018,1.0,0.0331,1,0,True,4.885479,10.198983,5.6774955
46021,0.3848,0.6107,0,0,False,6.1033587,2.8103833,1.617191
46076,0.4316,0.3805,0,0,False,7.700733,11.843345,7.0740514
46242,0.0607,0.8818,0,0,False,7.0950236,3.6692662,2.6659842
46253,0.2059,0.7108,0,0,False,5.1556153,3.328544,1.4351056
46342,0.8045,0.2006,0,0,False,7.0105853,14.870632,6.5172396
46350,0.9792,0.0229,1,0,True,8.198514,4.0097466,2.87955
46448,0.0045,0.9973,0,1,False,10.071113,17.6025,6.4132686
46473,0.5333,0.55,0,0,False,5.9809155,7.1115794,5.244676
46608,0.0646,0.8789,0,0,False,6.2358336,4.6480336,1.8261915
46618,0.5537,0.8996,0,0,False,6.085081,5.8929358,2.46165
46619,0.3098,0.6913,0,0,False,5.634933,3.4110093,1.1860623
46771,0.5374,0.5715,0,0,False,8.684686,17.63489,7.049002
46916,0.6634,0.2286,0,0,False,7.574459,5.416007,3.7652626
46917,0.2622,0.7473,0,0,False,5.273125,4.753353,1.8176348
46920,0.2515,1.0,0,1,False,4.74932,9.10181,7.8552957
46921,0.9836,0.008,1,0,True,8.103247,5.140091,4.3972588
46922,0.9852,0.0071,1,0,True,7.9250693,5.367385,4.2259502
46923,0.9766,0.0212,1,0,True,3.0283444,-2.6153555,5.684798
46924,0.9805,0.0086,1,0,True,3.745433,-1.9507341,5.7475286
46925,0.9781,0.0121,1,0,True,3.4701028,-2.1425464,5.6658287
46926,0.9862,0.0111,1,0,True,3.137496,-2.3660712,5.5311227
46927,0.9941,0.0024,1,0,True,3.9858487,-1.7250323,5.5123143
46928,1.0,0.0003,1,0,True,7.7921343,4.422301,4.393789
46929,0.9791,0.0189,1,0,True,3.4003646,-2.2224898,5.783118
46930,0.9771,0.0219,1,0,True,3.3010962,-2.5044992,5.817661
46931,0.9794,0.0151,1,0,True,3.3189783,-2.3726447,5.7513056
46932,0.9993,0.0003,1,0,True,3.543601,-2.2225351,5.8741293
46933,0.9811,0.009,1,0,True,8.049438,5.445203,4.518576
46934,0.9812,0.0125,1,0,True,3.2937198,-2.3639593,5.6462183
46935,0.9826,0.0201,1,0,True,2.7969275,-2.733908,5.7024074
46936,0.9728,0.846,1,0,True,1.7260814,-3.639167,5.3889933
46937,0.9855,0.015,1,0,True,8.183,6.6420918,4.716836
46938,0.9805,0.0083,1,0,True,3.7980292,-1.6155025,5.7473745
46939,0.9872,0.0056,1,0,True,3.9493265,-1.7955422,5.6250544
46940,0.9785,0.0185,1,0,True,3.2643933,-2.4891126,5.7888236
46941,0.9823,0.0077,1,0,True,7.619242,5.3530583,4.4352965
46942,0.9838,0.0072,1,0,True,3.781188,-1.857758,5.668947
46943,0.9784,0.0155,1,0,True,3.8832786,-2.1354675,5.7477803
47000,0.0025,0.9982,0,1,True,6.582925,3.6190467,1.8281795
47001,0.0086,0.3819,0,0,False,6.642087,4.3463635,2.4301636
47049,0.4974,0.5,0,0,False,6.0617213,2.705537,1.4540901
47501,1.0,0.0304,1,0,True,4.96056,10.127268,5.7142053
47502,1.0,0.0236,1,0,True,4.1503267,9.770833,5.541248
47503,1.0,0.9916,1,1,True,6.4011703,11.810516,6.03976
47504,0.9932,0.0147,1,0,True,2.1166198,-2.0507824,5.236709
47505,0.981,0.0238,1,0,True,2.002226,-3.0688806,5.3738494
47506,1.0,0.0001,1,0,True,3.76725,-1.1064115,5.1081266
47507,1.0,0.013,1,0,True,3.857129,9.484693,5.4554524
47508,0.9935,0.013,1,0,True,2.0695393,-2.615048,5.225468
47509,0.9784,0.0251,1,0,True,2.323915,-2.8495393,5.430453
47510,0.9828,0.0388,1,0,True,6.269601,14.225419,6.6910076
47511,0.9974,0.0144,1,0,True,2.4785151,-1.5019646,4.888378
47512,1.0,0.8147,1,0,True,4.723247,9.932509,5.7004557
47513,1.0,0.0006,1,0,True,6.0596976,11.473984,6.22428
47514,1.0,0.0003,1,0,True,5.2649417,10.388787,5.996756
47515,1.0,0.0901,1,0,True,6.2237954,16.643812,7.7515283
47516,1.0,0.0326,1,0,True,4.7162523,9.935995,5.643549
47669,0.0353,0.8974,0,0,False,6.6280365,3.982375,2.5476055
47680,0.3583,0.6399,0,0,False,5.945906,3.0769382,1.3510004
47681,0.9518,0.0721,1,0,False,5.546222,15.84964,7.7883463
47736,0.3945,0.6693,0,0,False,8.550641,13.049202,6.498158
47740,0.3491,0.8149,0,0,False,7.931336,10.350967,5.98646
47900,0.6794,0.3187,0,0,False,5.7964225,3.6482441,1.0387468
47901,0.8209,0.1844,0,0,False,8.148439,3.6297925,2.717483
47903,0.3932,0.6028,0,0,False,5.1622376,2.9152968,1.8722126
47929,0.1771,0.9813,0,1,False,9.187874,7.190037,4.8363056
47985,0.9734,0.0354,1,0,False,5.745966,2.1032364,1.7567472
48540,0.0923,0.0176,0,0,True,2.8649638,-2.5800035,5.5172143
48542,0.1157,0.0123,0,0,True,3.1733124,-1.9445612,5.4615197
48543,0.0233,0.9788,0,1,True,8.239499,12.429255,6.6507497
48544,0.0458,0.9324,0,1,False,6.963899,4.0469627,2.306971
49267,0.252,0.7399,0,0,False,6.154098,3.5744715,1.4478925
49964,0.3706,0.9978,0,1,False,9.185191,5.519779,3.9905431
50290,0.235,0.5678,0,0,False,9.018469,9.492414,5.4586515
50292,0.0015,0.993,0,1,True,8.056574,4.787204,3.192046
50294,0.0055,0.3926,0,0,False,7.317808,4.062205,2.8895912
50713,0.52,0.479,0,0,False,5.554096,3.6554122,1.3016957
50948,0.2854,0.7181,0,0,False,3.7120252,1.1833103,3.2414567
51033,0.9797,0.0169,1,0,True,7.416793,12.410869,6.9900374
51313,1.0,0.0,1,0,False,5.5191255,2.8681083,3.433196
51330,0.6232,0.3791,0,0,False,5.334414,2.3319201,1.3858281
51354,0.9474,0.0527,1,0,False,5.6299176,3.9648664,1.7475601
51369,0.0001,1.0,0,1,False,4.970886,1.4423821,2.5044007
51677,1.0,0.8269,1,0,False,6.6313815,12.251931,6.225361
51680,0.3849,0.7624,0,0,False,6.487906,8.427395,5.847165
52135,0.5079,0.4735,0,0,False,5.592445,2.6451356,1.2098727
52274,0.9922,0.3357,1,0,False,7.1873775,6.860852,4.735488
52275,0.9995,0.0002,1,0,True,7.787842,5.540908,4.311684
52280,0.1342,0.8907,0,0,False,5.8318963,3.6582458,1.5846972
52979,0.9803,0.0195,1,0,False,5.21736,2.82762,1.2468531
52996,0.6463,0.3274,0,0,False,2.3216488,1.2829589,2.7339106
53010,0.0017,0.999,0,1,False,11.683736,20.027433,6.7182846
53181,0.2986,0.6963,0,0,False,6.1515083,2.801947,1.4762667
